PLAZO,CAPITAL,INT CORRIENTE,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,DÍAS MORA,Cuotas en mora,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,ESTRATO,AÑOS EN LA VIVIENDA,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,PERSONAS A CARGO,NUMERO DE HIJOS,TIPO DE VEHICULO,TIEMPO TRABAJO,NUM.CREDITOS SOLICITADOS,USUARIO RECURRENTE
30,270000,5067.9,4/10/2019,5/10/2019,721,0,Empleado,Bogota,Jefe de comunicaciones,Familiar,4.0,menos de un año,5250000.0,3500000.0,,Indefinido,Quincenal,Casado/a,Profesional,,,Ninguno,2014-06-24,1,0
29,220000,3991.753333,5/17/2018,6/15/2018,721,0,Empleado,Medellin,Docente ,Familiar,3.0,entre uno y cinco años,2500000.0,800000.0,1000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2018-01-05,1,0
30,400000,7508.0,4/15/2021,5/15/2021,720,1,Empleado,medellin,Asesor bilingüe de ventas y servicio al cliente,Arrendada,3.0,mas de 5 años,3400000.0,2000000.0,250000.0,,,Soltero/a,Secundaria,,,Ninguno,,1,0
30,250000,4692.5,6/25/2018,7/21/2018,720,0,Empleado,angostura,asesor integral,Familiar,3.0,mas de 5 años,1748000.0,1000000.0,100000.0,Indefinido,Mensual,Soltero/a,Técnico,1.0,1.0,Ninguno,2017-06-21,1,0
30,250000,4692.5,11/18/2019,12/18/2019,719,0,Empleado,bogota,directora administrativa,Arrendada,4.0,menos de un año,1500000.0,300000.0,100000.0,Indefinido,Quincenal,Soltero/a,Profesional,1.0,1.0,Ninguno,2017-08-28,1,0
30,300000,5631.0,12/20/2017,1/19/2018,718,0,Empleado,bello,gestor,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2015-01-05,1,0
30,200000,3754.0,12/13/2017,1/12/2018,717,0,Empleado,MEDELLIN,ASISTENTE CONTABLE,,3.0,entre uno y cinco años,1150000.0,480000.0,,Indefinido,Quincenal,,,1.0,1.0,Ninguno,2016-03-15,1,0
30,500000,9385.0,4/19/2021,5/19/2021,716,1,Empleado,Cali,Auxiliar enfermeria,Arrendada,4.0,entre uno y cinco años,2100000.0,1500000.0,500000.0,Indefinido,Mensual,Soltero/a,Técnico,1.0,1.0,Ninguno,2010-06-07,1,0
30,250000,4692.5,4/19/2021,5/19/2021,716,1,Prestador de servicios,FOMEQUE,AUXILIAR PRESUPUESTO,Familiar,2.0,mas de 5 años,1850000.0,450000.0,250000.0,,,Casado/a,Técnico,2.0,2.0,Ninguno,,1,0
30,200000,3754.0,11/6/2020,12/6/2020,716,0,Independiente,Bogota,contador publico,Familiar,2.0,entre uno y cinco años,1200000.0,650000.0,400000.0,,,Soltero/a,Profesional,2.0,2.0,Ninguno,,1,0
28,200000,3503.733333,10/25/2017,11/22/2017,716,0,Independiente,Bogota,dueño,Familiar,4.0,entre uno y cinco años,3600000.0,1500000.0,6000000.0,,,Soltero/a,Tecnólogo,,,Carro,,1,0
30,250000,4692.5,10/9/2018,11/7/2018,716,0,Empleado,BOGOTA,OFICIAL DE CUMPLIMIENTO,Arrendada,5.0,entre uno y cinco años,1500000.0,650000.0,1200000.0,Indefinido,Quincenal,Casado/a,Profesional,2.0,1.0,Ninguno,2017-05-15,1,0
30,200000,3754.0,4/20/2021,5/20/2021,715,1,Empleado,medellin,conductor ,Propia,3.0,mas de 5 años,1500000.0,600000.0,800000.0,Termino fijo,Quincenal,Soltero/a,Profesional,,,Carro,06-05-2019,1,0
30,200000,3754.0,8/27/2018,9/23/2018,715,0,Empleado,Facatativa,Key account manager,Arrendada,2.0,menos de un año,1400000.0,1000000.0,100000.0,Indefinido,Mensual,Soltero/a,Secundaria,1.0,,Ninguno,2012-01-10,1,0
30,250000,4692.5,4/21/2021,5/21/2021,714,1,Empleado,Bogota,Tecnico locativo,Arrendada,2.0,entre uno y cinco años,1400000.0,600000.0,200000.0,Indefinido,Mensual,Casado/a,Profesional,1.0,1.0,Ninguno,2018-04-09,1,0
30,500000,9385.0,4/22/2021,5/22/2021,713,1,Independiente, Bogotá,Asesor seguros,Familiar,3.0,mas de 5 años,2500000.0,750000.0,670000.0,,,Casado/a,Profesional,,2.0,Ninguno,,1,0
30,500000,9385.0,4/23/2021,5/23/2021,712,1,Empleado,Bogotá,Auxiliar Administrativo,Familiar,3.0,mas de 5 años,2500000.0,700000.0,200000.0,Termino fijo,Mensual,Soltero/a,Técnico,,,Ninguno,2012-06-20,1,0
30,500000,9385.0,8/2/2019,9/1/2019,712,0,Empleado,Medellin,Asistente de ventas,Propia,1.0,mas de 5 años,1200000.0,500000.0,,Indefinido,Mensual,Soltero/a,No tengo,2.0,1.0,Ninguno,09/04/2014,2,1
30,200000,3754.0,8/16/2018,9/10/2018,711,0,Empleado,Medellín,Asesor comercial,Arrendada,2.0,entre uno y cinco años,1500000.0,600000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,,Ninguno,2017-02-05,1,0
30,200000,3754.0,4/26/2021,5/26/2021,709,1,Empleado,Armenia,Operario,Familiar,2.0,menos de un año,1400000.0,900000.0,100000.0,Termino fijo,Quincenal,Viudo/a,Tecnólogo,2.0,2.0,Ninguno,2019-02-18,1,0
30,250000,4692.5,8/1/2019,8/31/2019,709,0,Empleado,Tauramena ,Auditora de cuentas y facturación ,Familiar,1.0,entre uno y cinco años,2000000.0,400000.0,100000.0,Indefinido,Mensual,Soltero/a,Profesional,1.0,1.0,Moto,2015-07-06,1,0
30,250000,4692.5,9/16/2019,10/16/2019,707,0,Empleado,Bogota,Supervisor centro de distribucion,Familiar,3.0,mas de 5 años,2132100.0,1000000.0,300000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2011-09-09,1,0
30,400000,7508.0,1/24/2017,2/23/2017,707,0,Independiente,BOGOTA,CONTADOR,Propia,3.0,entre uno y cinco años,3000000.0,500000.0,1000000.0,,,Soltero/a,,,,Ninguno,,1,0
25,200000,3128.333333,11/9/2018,11/30/2018,707,0,Empleado,Valledupar,Tec. Mecánico,Familiar,1.0,entre uno y cinco años,2500000.0,1500000.0,250000.0,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2017-09-05,1,0
25,250000,3910.416667,10/3/2017,10/28/2017,706,0,Empleado,Bogotá,Analista,Arrendada,2.0,entre uno y cinco años,2330000.0,1500000.0,,Indefinido,Mensual,Soltero/a,Técnico,0.0,0.0,Moto,2015-12-18,1,0
30,180000,3378.6,11/6/2018,12/2/2018,705,0,Empleado,Piedecuesta,Vigilante,Familiar,3.0,entre uno y cinco años,1250000.0,3800000.0,120000.0,Termino fijo,Mensual,Casado/a,Secundaria,1.0,1.0,Moto,2017-10-25,1,0
30,150000,2815.5,8/27/2019,9/26/2019,704,0,Empleado,Bogota,Auxiliar de Enfermeria,Familiar,2.0,entre uno y cinco años,828116.0,400000.0,,Termino fijo,Mensual,Soltero/a,Técnico,,,Ninguno,2015-04-13,1,0
30,350000,6569.5,3/3/2021,4/2/2021,703,0,Empleado,Bogota,Administrador de software,Familiar,3.0,mas de 5 años,1600000.0,300000.0,250000.0,Indefinido,Quincenal,Unión Libre,Tecnólogo,1.0,1.0,Moto,2019-05-08,1,0
30,500000,9385.0,5/3/2021,6/2/2021,702,1,Empleado,Bogota,Auxiliar Administrativo,Familiar,3.0,mas de 5 años,1800000.0,600000.0,,Indefinido,Mensual,Soltero/a,Postgrado,,,Ninguno,2013-04-12,1,0
30,300000,5631.0,8/17/2018,9/16/2018,702,0,Empleado,barranquilla,Supervisor de Operaciones Logistica,Familiar,2.0,mas de 5 años,2500000.0,700000.0,,Indefinido,Quincenal,Divorciado/a,Profesional,2.0,2.0,Ninguno,10 de Enero 2017,1,0
30,100000,1877.0,12/17/2018,1/16/2019,702,0,Empleado,Cali ,Asesor hipotecario,Familiar,4.0,mas de 5 años,1500000.0,1000000.0,500000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2017-09-04,1,0
30,300000,5631.0,2/18/2020,3/19/2020,702,0,Empleado,Bogota,Laboratorista,Arrendada,2.0,entre uno y cinco años,1800000.0,700000.0,,Indefinido,Quincenal,Soltero/a,Técnico,,2.0,Ninguno,2017-05-22,1,0
30,200000,3754.0,8/28/2019,9/28/2019,702,0,Pensionado,acacias,enfermera,Familiar,3.0,mas de 5 años,1190000.0,250000.0,,Indefinido,Mensual,Soltero/a,Técnico,,1.0,Carro,2006-08-01,1,0
30,250000,4692.5,5/4/2021,6/3/2021,701,1,Independiente,Circasia,Propietario,Familiar,4.0,mas de 5 años,3500000.0,750000.0,,,,Divorciado/a,Profesional,1.0,1.0,Ninguno,,1,0
30,500000,9385.0,5/5/2021,6/4/2021,700,1,Empleado,Bogotá ,Vijilante,Familiar,2.0,mas de 5 años,1500000.0,600000.0,120000.0,Termino fijo,Mensual,Unión Libre,Secundaria,2.0,5.0,Ninguno,2018-11-23,1,0
30,200000,3754.0,9/12/2018,10/12/2018,700,0,Empleado,riohacha,regente de farmacia,Familiar,3.0,entre uno y cinco años,1196585.0,350000.0,601067.0,Indefinido,Mensual,Unión Libre,Tecnólogo,2.0,2.0,Ninguno,2016-02-11,1,0
30,210000,3941.7,9/19/2018,10/19/2018,700,0,Empleado,sabaneta,lider financiera,,2.0,entre uno y cinco años,,,,Indefinido,Quincenal,,,2.0,2.0,Moto,1 año y medio,1,0
30,360000,6757.2,12/6/2018,1/4/2019,700,0,Empleado,Sogamoso,Docente,Propia,4.0,entre uno y cinco años,2500000.0,800000.0,200000.0,Indefinido,Mensual,Casado/a,Postgrado,1.0,2.0,Ninguno,1986-03-01,1,0
30,500000,9385.0,5/6/2021,6/5/2021,699,1,Empleado,Manizales,Consultor ,Arrendada,3.0,entre uno y cinco años,2200000.0,800000.0,1000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,22/04/2019,2,1
30,300000,5631.0,5/6/2021,6/5/2021,699,1,Empleado,Bucaramanga,Secretaria,Familiar,4.0,entre uno y cinco años,6500000.0,3500000.0,2000000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Ninguno,2009-09-01,1,0
30,150000,2815.5,11/7/2018,12/6/2018,699,0,Empleado,Guateque ,Empalmador ,Arrendada,3.0,menos de un año,1150000.0,850000.0,1500000.0,Indefinido,Mensual,Unión Libre,Tecnólogo,1.0,1.0,Ninguno,2018-05-07,1,0
30,200000,3754.0,9/16/2019,10/16/2019,698,0,Empleado,Medellin,Controlador,Familiar,2.0,mas de 5 años,1892000.0,500000.0,,Termino fijo,Quincenal,Soltero/a,Tecnólogo,2.0,2.0,Ninguno,2010-09-01,1,0
30,350000,6569.5,1/28/2019,2/25/2019,697,0,Prestador de servicios,GIRON,ASESOR EN ESQUEMA DE SERVICIOS PUBLICOS DOMICILIARIOS,Arrendada,3.0,entre uno y cinco años,6000000.0,2000000.0,200000.0,,,Unión Libre,Postgrado,1.0,1.0,Carro,2017-09-01,2,1
30,250000,4692.5,5/10/2021,6/9/2021,695,1,Empleado,Bogota,TECNICO DE CONTROL ,Propia,3.0,mas de 5 años,2274970.0,700000.0,400000.0,Indefinido,Quincenal,Unión Libre,Técnico,1.0,1.0,Carro,2013-09-09,1,0
30,200000,3754.0,5/10/2021,6/9/2021,695,1,Empleado,Medellin ,Auxiliar contable ,Familiar,3.0,mas de 5 años,1200000.0,450000.0,100000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2018-12-03,1,0
30,250000,4692.5,5/10/2021,6/9/2021,695,1,Empleado,Bogota,Secretario ,Familiar,3.0,menos de un año,2250000.0,700000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2017-11-10,1,0
30,200000,3754.0,5/10/2021,6/9/2021,695,1,Empleado,Bogotá ,Ingeniero de Programación ,Familiar,2.0,mas de 5 años,1500000.0,400000.0,,Termino fijo,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2018-06-21,1,0
30,350000,6569.5,5/10/2021,6/9/2021,695,1,,,,Propia,,mas de 5 años,2000000.0,450000.0,300000.0,,,Soltero/a,Tecnólogo,,,Ninguno,,1,0
28,100000,1751.866667,5/22/2017,6/19/2017,695,0,Empleado,Bogota,Supervisor,arrendada,2.0,entre uno y cinco años,1305000.0,900000.0,50000.0,Indefinido,Quincenal,Casado/a,Tecnólogo,2.0,2.0,Moto,3 años,1,0
30,310000,5818.7,9/18/2017,10/18/2017,695,0,Empleado,Medellin,Analista,propia,2.0,mas de 5 años,1800000.0,1300000.0,300000.0,Indefinido,Mensual,Soltero/a,Profesional,0.0,0.0,Ninguno,16 años,1,0
30,270000,5067.9,5/11/2021,6/10/2021,694,1,Prestador de servicios,Medellín,PROFESIONAL UNIVERSITARIO,Familiar,2.0,mas de 5 años,4200000.0,1800000.0,120000.0,,,Soltero/a,Postgrado,1.0,1.0,Carro,2020-01-04,1,0
30,250000,4692.5,1/30/2019,2/28/2019,694,0,Independiente,bogota,gerente,Familiar,1.0,mas de 5 años,1000000.0,450000.0,,,,Unión Libre,Secundaria,2.0,2.0,Ninguno,,1,0
30,500000,9385.0,5/12/2021,6/11/2021,693,1,Empleado,Manizales,Auxiliar Administrativa,Familiar,3.0,entre uno y cinco años,1520000.0,800000.0,,,,Unión Libre,Tecnólogo,1.0,1.0,Ninguno,15/08/2019,1,0
30,300000,5631.0,5/12/2021,6/11/2021,693,1,Empleado,medellin,administrador,Arrendada,3.0,entre uno y cinco años,1700000.0,300000.0,200000.0,Termino fijo,Quincenal,Soltero/a,Secundaria,1.0,1.0,Ninguno,2017-11-20,1,0
30,100000,1877.0,11/14/2018,12/14/2018,693,0,Pensionado,Aguachica,,Propia,3.0,mas de 5 años,790000.0,800000.0,1100000.0,,,Unión Libre,Secundaria,2.0,2.0,Carro,,1,0
30,500000,9385.0,5/13/2021,6/12/2021,692,1,Independiente,RIOHACHA,FRANQUICIA EFECTY SERVIENTREGA,Propia,3.0,mas de 5 años,3700000.0,1500000.0,300000.0,,,Unión Libre,Profesional,1.0,2.0,Ninguno,,1,0
30,200000,3754.0,5/13/2021,6/12/2021,692,1,Empleado,Bogotá D.C. ,Asistente Administrativa ,Arrendada,2.0,entre uno y cinco años,1200000.0,500000.0,,Indefinido,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2019-01-16,1,0
30,500000,9385.0,9/29/2017,10/29/2017,691,0,Empleado,Bogota,Auxiliar de facturacion,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,0.0,0.0,Ninguno,Mas de 1 año,1,0
30,200000,3754.0,6/19/2019,7/19/2019,691,0,Empleado,MADRID,ALMACENISTA,Familiar,2.0,mas de 5 años,150000.0,600000.0,1300000.0,Indefinido,Mensual,Casado/a,Secundaria,3.0,2.0,Ninguno,2018-05-02,1,0
30,150000,2815.5,7/17/2018,8/12/2018,691,0,Empleado,Bogotá,Enfermero,Familiar,2.0,entre uno y cinco años,1578000.0,800000.0,530000.0,Indefinido,Mensual,Unión Libre,Tecnólogo,2.0,2.0,Ninguno,2004-05-03,1,0
22,300000,4129.4,12/7/2018,12/28/2018,690,0,Empleado,Popayan,diseñedor,Propia,3.0,entre uno y cinco años,2400000.0,500000.0,200000.0,Termino fijo,Mensual,Soltero/a,Profesional,,,Ninguno,2013-06-01,1,0
30,200000,3754.0,4/6/2017,5/6/2017,689,0,Empleado,Cúcuta,Notificador,,2.0,mas de 5 años,2800000.0,1100000.0,200000.0,Termino fijo,Mensual,,,2.0,1.0,Ninguno,2010-07-01,1,0
30,250000,4692.5,3/20/2019,4/19/2019,689,0,Empleado,La paz,Sustanciador,Familiar,2.0,mas de 5 años,2544000.0,1500000.0,2430000.0,Indefinido,Mensual,Soltero/a,Postgrado,1.0,2.0,Carro,2011-11-10,1,0
30,250000,4692.5,9/5/2019,10/5/2019,688,0,Empleado,Barranquilla,Analista,Familiar,2.0,mas de 5 años,2100000.0,600000.0,,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2009-08-02,1,0
30,500000,9385.0,5/18/2021,6/17/2021,687,1,Independiente,BOGOTA,CONTADOR,Propia,3.0,entre uno y cinco años,3000000.0,500000.0,1000000.0,,,Soltero/a,,,,Ninguno,,2,1
30,400000,7508.0,12/14/2018,1/13/2019,687,0,Empleado,SOLEDAD,AUXILIAR CONTABLE,Propia,2.0,mas de 5 años,1450000.0,480000.0,250000.0,Indefinido,Mensual,Unión Libre,Profesional,2.0,2.0,Moto,2008-04-01,1,0
30,250000,4692.5,5/19/2021,6/18/2021,686,1,,,,,3.0,mas de 5 años,,,,,,,,,,,,1,0
30,500000,9385.0,4/15/2020,5/15/2020,685,0,Empleado,Bogotá,Contratista,Arrendada,4.0,mas de 5 años,3900000.0,2000000.0,200000.0,Termino fijo,Mensual,Soltero/a,Profesional,1.0,2.0,Ninguno,2018-11-01,2,1
30,350000,6569.5,9/26/2019,10/26/2019,685,0,Empleado,Bogota,Analista de impuestos,Familiar,2.0,entre uno y cinco años,2505000.0,900000.0,,Indefinido,Quincenal,Soltero/a,Postgrado,,,Ninguno,2018-02-01,1,0
30,250000,4692.5,5/21/2021,6/20/2021,684,1,Empleado,ibague,operario calificado grado 13,Arrendada,2.0,entre uno y cinco años,2689000.0,1000000.0,,Indefinido,Mensual,Casado/a,Secundaria,1.0,1.0,Moto,1995-03-13,1,0
30,500000,9385.0,5/21/2021,6/20/2021,684,1,Independiente,Medellin,Chef,Familiar,5.0,mas de 5 años,4000000.0,3500000.0,400000.0,,,Soltero/a,Técnico,,1.0,Carro,,1,0
30,300000,5631.0,4/7/2017,5/7/2017,684,0,Independiente,Barranquilla,Ganadero,,5.0,mas de 5 años,8500000.0,4000000.0,2000000.0,,,,,0.0,0.0,Carro,,1,0
30,230000,4317.1,5/17/2019,6/16/2019,684,0,Empleado,bogota,Comercial,Familiar,3.0,entre uno y cinco años,2200000.0,1000000.0,,Indefinido,Quincenal,Casado/a,Secundaria,1.0,1.0,Ninguno,2018-07-03,1,0
20,120000,1501.6,9/26/2017,10/16/2017,684,0,Empleado,bogota,auxiliar de laboratorio,Familiar,2.0,mas de 5 años,1300000.0,500000.0,0.0,Termino fijo,Quincenal,Unión Libre,Técnico,2.0,2.0,Ninguno,,1,0
30,300000,5631.0,7/3/2019,8/2/2019,683,0,Empleado,Guasca-Cundinamarca,Auxiliar administrativo,Propia,2.0,mas de 5 años,1678148.0,600000.0,200000.0,Termino fijo,Mensual,Soltero/a,No tengo,1.0,1.0,Ninguno,2014-10-10,1,0
30,450000,8446.5,9/18/2019,10/18/2019,683,0,Empleado,PEREIRA,DIRECTORA ADMINISTRATIVA,Propia,4.0,mas de 5 años,1600000.0,500000.0,200000.0,Indefinido,Mensual,Soltero/a,No tengo,,,Carro,2015-09-01,1,0
30,500000,9385.0,12/19/2019,1/18/2020,682,0,Prestador de servicios,Bogota,Procesamiento de datos,Familiar,3.0,mas de 5 años,1800000.0,300000.0,,Indefinido,Mensual,Soltero/a,Técnico,,,Ninguno,2017-03-08,1,0
30,250000,4692.5,2/17/2021,3/19/2021,682,0,Independiente,bogota,propietario ,Familiar,3.0,mas de 5 años,4500000.0,600000.0,,,,Unión Libre,Profesional,,2.0,Ninguno,,1,0
30,350000,6569.5,5/24/2021,6/23/2021,681,1,Prestador de servicios,Riosucio Caldas,Asistente de Museografía,Arrendada,3.0,entre uno y cinco años,4350000.0,2300000.0,1500000.0,,,Soltero/a,Postgrado,1.0,0.0,Ninguno,2017-03-15,1,0
30,350000,6569.5,5/24/2021,6/23/2021,681,1,Empleado,medellin,auxiliar de farmacia,Familiar,4.0,entre uno y cinco años,1619000.0,600000.0,100000.0,Indefinido,Quincenal,Soltero/a,Tecnólogo,,,Ninguno,2014-07-21,1,0
30,250000,4692.5,7/11/2019,8/10/2019,681,0,Empleado,Duitama,Líder de facturación ,Familiar,3.0,entre uno y cinco años,2250000.0,1000000.0,300000.0,Termino fijo,Mensual,Unión Libre,Profesional,1.0,1.0,Ninguno,2016-05-06,1,0
30,500000,9385.0,5/25/2021,6/24/2021,680,1,Empleado,bogota,Analista de Inventarios,Familiar,3.0,mas de 5 años,2000000.0,1300000.0,200000.0,Indefinido,Quincenal,Divorciado/a,Tecnólogo,,2.0,Ninguno,2011-01-03,1,0
30,450000,8446.5,5/26/2021,6/25/2021,679,1,Empleado,BUCARAMANGA,PROFESIONAL UNIVERSITARIO,Familiar,5.0,mas de 5 años,2477000.0,1500000.0,,Indefinido,Mensual,Soltero/a,Postgrado,,,Ninguno,2015-02-02,1,0
30,100000,1877.0,11/22/2018,12/22/2018,678,0,Empleado,BOGOTA ,Servicio al cliente,Arrendada,4.0,entre uno y cinco años,2000000.0,1000000.0,0.0,Indefinido,Mensual,Soltero/a,Tecnólogo,2.0,2.0,Ninguno,2014-01-15,1,0
30,250000,4692.5,5/9/2019,6/8/2019,678,0,Empleado,Bogotá ,Ayudante Electricista ,Familiar,3.0,mas de 5 años,1000000.0,500000.0,100000.0,Indefinido,Quincenal,Unión Libre,Técnico,,,Ninguno,2019-05-07,1,0
29,350000,6350.516667,2/3/2020,3/3/2020,676,0,Empleado,bogota,optometra,Propia,3.0,mas de 5 años,3000000.0,1100000.0,200000.0,Termino fijo,Mensual,Casado/a,No tengo,,,Carro,2016-09-06,1,0
30,200000,3754.0,2/22/2017,3/24/2017,675,0,Independiente,peñol,admon Seguridad y salud en el trabajo,,2.0,mas de 5 años,,,,,,,,,,Ninguno,,1,0
30,250000,4692.5,5/31/2021,6/30/2021,674,1,Empleado,Bogota ,Asesor comercial ,Familiar,2.0,mas de 5 años,1050000.0,400000.0,200000.0,Indefinido,Mensual,Unión Libre,Tecnólogo,1.0,1.0,Ninguno,2018-10-31,1,0
30,250000,4692.5,5/31/2021,6/30/2021,674,1,Empleado,Bogota,Jefe de taller,Arrendada,3.0,entre uno y cinco años,2217000.0,1200000.0,,Termino fijo,Mensual,Unión Libre,Profesional,1.0,2.0,Ninguno,15/07/2009,1,0
30,250000,4692.5,1/16/2020,2/15/2020,674,0,Prestador de servicios,barrancabermeja,coordinadora ejecutiva contac center,Arrendada,3.0,menos de un año,3185000.0,800000.0,,Termino fijo,Quincenal,Unión Libre,Técnico,2.0,2.0,Ninguno,2018-08-01,1,0
30,200000,3754.0,7/12/2019,8/11/2019,674,0,Empleado,bello,Soporte usuario final,Familiar,3.0,entre uno y cinco años,1300000.0,500000.0,,Termino fijo,Mensual,Soltero/a,Técnico,,,Moto,2017-12-12,1,0
19,500000,5943.833333,12/1/2017,12/20/2017,674,0,Empleado,Bogotá,Docente,Propia,3.0,entre uno y cinco años,1500000.0,1000000.0,,Termino fijo,Mensual,Soltero/a,No tengo,,,Ninguno,4 meses,1,0
30,200000,3754.0,3/22/2018,4/21/2018,674,0,Empleado,Bogota,Ejecutiva Comercial,Arrendada,2.0,entre uno y cinco años,4000000.0,2500000.0,200000.0,Indefinido,Mensual,Casado/a,Tecnólogo,1.0,1.0,Ninguno,2011-01-01,1,0
30,300000,5631.0,6/2/2021,7/2/2021,672,1,Empleado,cali,auxiliar administrativo,Familiar,5.0,mas de 5 años,1672497.0,500000.0,,Termino fijo,Mensual,Soltero/a,Tecnólogo,,,Ninguno,2010-05-10,1,0
30,340000,6381.8,6/3/2021,7/3/2021,671,1,Empleado,Medellín,Supervisor,Familiar,2.0,entre uno y cinco años,1600000.0,700000.0,30000.0,Termino fijo,Quincenal,Soltero/a,Técnico,1.0,1.0,Moto,2017-02-13,1,0
30,500000,9385.0,6/3/2021,7/3/2021,671,1,Empleado,Medellin,Mensajero,Familiar,2.0,entre uno y cinco años,1170000.0,850000.0,280000.0,Indefinido,Quincenal,Casado/a,Secundaria,2.0,2.0,Moto,2018-10-14,1,0
30,100000,1877.0,1/3/2019,2/2/2019,671,0,Empleado,Palmira,Operario,Arrendada,3.0,menos de un año,1999000.0,1100000.0,290000.0,Indefinido,Quincenal,Unión Libre,Técnico,3.0,2.0,Ninguno,2009-04-01,1,0
30,500000,9385.0,6/4/2021,7/4/2021,670,1,Independiente,neiva,Miscelanea,Familiar,1.0,mas de 5 años,1280000.0,430000.0,230000.0,,,Casado/a,Tecnólogo,1.0,1.0,Moto,,1,0
30,250000,4692.5,2/4/2019,3/6/2019,670,0,Empleado,bogota,asistente econored,Familiar,3.0,mas de 5 años,2500000.0,1800000.0,,Indefinido,Quincenal,Unión Libre,Profesional,2.0,1.0,Moto,2016-07-31,1,0
30,200000,3754.0,7/28/2017,8/27/2017,667,0,Empleado,GIRARDOT,ASISTENTE 2 DE QUJAS Y RECLAMOS,propia,2.0,mas de 5 años,1672000.0,800000.0,9.0,Indefinido,Mensual,Soltero/a,Profesional,0.0,0.0,Ninguno,2016-08-18,1,0
30,200000,3754.0,10/12/2018,11/10/2018,667,0,Empleado,medellin,esmaltador,Familiar,2.0,mas de 5 años,1879680.0,800000.0,224429.0,Indefinido,Quincenal,Casado/a,Tecnólogo,2.0,2.0,Ninguno,2003-04-30,1,0
30,500000,9385.0,6/8/2021,7/8/2021,666,1,Empleado,Medellin,Vigilante,Familiar,2.0,mas de 5 años,1300000.0,400000.0,200000.0,Indefinido,Quincenal,Soltero/a,Secundaria,,2.0,Moto,2013-04-02,1,0
30,230000,4317.1,7/22/2020,8/21/2020,666,0,Empleado,Ibague,Asesor de servicio,,3.0,mas de 5 años,,,,Indefinido,Quincenal,,,,,Ninguno,2019-03-01,1,0
30,200000,3754.0,3/20/2019,4/19/2019,665,0,Empleado,Pereira ,Auditor de cuentas,Familiar,4.0,entre uno y cinco años,1300000.0,500000.0,600000.0,Indefinido,Quincenal,Unión Libre,Profesional,1.0,,Ninguno,2016-11-25,1,0
30,200000,3754.0,9/20/2018,10/15/2018,665,0,Empleado,armenia,SOCIO EMPRESARIO NOVATO,Familiar,5.0,entre uno y cinco años,2500000.0,800000.0,,Indefinido,Quincenal,Unión Libre,Profesional,,,Ninguno,01/18/2018,1,0
30,200000,3754.0,11/30/2018,12/28/2018,665,0,Empleado,aguachica cesar ,coodinador de bodega,Arrendada,2.0,entre uno y cinco años,960000.0,450000.0,300000.0,Termino fijo,Quincenal,Unión Libre,Secundaria,1.0,1.0,Moto,09/01/2018,1,0
30,200000,3754.0,7/6/2020,8/5/2020,664,0,Empleado,Ibagué,Auxiliar operativo,Arrendada,2.0,entre uno y cinco años,1200000.0,800000.0,200000.0,Indefinido,Quincenal,Soltero/a,Profesional,1.0,1.0,Ninguno,2019-03-01,1,0
30,200000,3754.0,9/6/2019,10/6/2019,664,0,Independiente,cartagena,dueña del negocio,Propia,1.0,mas de 5 años,1500000.0,600000.0,800000.0,,,Unión Libre,Técnico,3.0,3.0,Ninguno,,1,0
30,500000,9385.0,6/11/2021,7/11/2021,663,1,Empleado,SAN LUIS DE GACENO,AUXILIAR ADMINISTRATIVO,Familiar,3.0,mas de 5 años,1200000.0,400000.0,500000.0,Indefinido,Mensual,Casado/a,Técnico,1.0,2.0,Ninguno,1999-08-01,1,0
30,200000,3754.0,5/15/2018,6/14/2018,662,0,Empleado,medellin,Auxiliar Area de la salud,Familiar,4.0,entre uno y cinco años,2564514.0,1400000.0,250000.0,Indefinido,Quincenal,Soltero/a,Profesional,,,Ninguno,2003-03-25,1,0
30,250000,4692.5,4/17/2019,5/17/2019,661,0,Empleado,Cienaga de oro,Tecnico en seguimiento y desarrollo ,Propia,3.0,mas de 5 años,2500000.0,1000000.0,500000.0,Indefinido,Mensual,Soltero/a,Profesional,,,Carro,2017-04-18,1,0
